Case,ActivityCode,Start,End
35,A_4,2023-09-20 13:24:31,2023-09-20 13:46:31
35,A_3,2023-09-20 13:39:31,2023-09-20 14:13:31
35,A_2,2023-09-20 13:54:31,2023-09-20 14:18:31
35,A_3,2023-09-20 14:09:31,2023-09-20 15:01:31
35,A_10,2023-09-20 14:24:31,2023-09-20 15:23:31
138,A_3,2023-09-23 05:48:24,2023-09-23 06:18:24
138,A_5,2023-09-23 06:03:24,2023-09-23 06:25:24
138,A_7,2023-09-23 06:18:24,2023-09-23 06:54:24
138,A_6,2023-09-23 06:33:24,2023-09-23 07:26:24
138,A_1,2023-09-23 06:48:24,2023-09-23 07:05:24
138,A_9,2023-09-23 07:03:24,2023-09-23 08:02:24
138,A_8,2023-09-23 07:18:24,2023-09-23 07:43:24
138,A_9,2023-09-23 07:33:24,2023-09-23 08:07:24
138,A_4,2023-09-23 07:48:24,2023-09-23 07:58:24
138,A_5,2023-09-23 08:03:24,2023-09-23 08:21:24
138,A_10,2023-09-23 08:18:24,2023-09-23 09:10:24
138,A_5,2023-09-23 08:33:24,2023-09-23 09:22:24
138,A_4,2023-09-23 08:48:24,2023-09-23 08:58:24
138,A_7,2023-09-23 09:03:24,2023-09-23 09:30:24
138,A_9,2023-09-23 09:18:24,2023-09-23 10:02:24
138,A_2,2023-09-23 09:33:24,2023-09-23 10:25:24
138,A_10,2023-09-23 09:48:24,2023-09-23 10:15:24
138,A_1,2023-09-23 10:03:24,2023-09-23 10:47:24
138,A_10,2023-09-23 10:18:24,2023-09-23 11:12:24
138,A_5,2023-09-23 10:33:24,2023-09-23 10:46:24
13,A_10,2023-09-23 18:00:04,2023-09-23 18:53:04
13,A_6,2023-09-23 18:15:04,2023-09-23 19:10:04
13,A_6,2023-09-23 18:30:04,2023-09-23 18:42:04
13,A_3,2023-09-23 18:45:04,2023-09-23 19:13:04
13,A_2,2023-09-23 19:00:04,2023-09-23 19:58:04
13,A_4,2023-09-23 19:15:04,2023-09-23 20:03:04
13,A_1,2023-09-23 19:30:04,2023-09-23 20:12:04
13,A_7,2023-09-23 19:45:04,2023-09-23 20:28:04
13,A_9,2023-09-23 20:00:04,2023-09-23 20:50:04
13,A_1,2023-09-23 20:15:04,2023-09-23 20:35:04
13,A_4,2023-09-23 20:30:04,2023-09-23 21:07:04
44,A_7,2023-09-25 19:30:24,2023-09-25 20:08:24
44,A_3,2023-09-25 19:45:24,2023-09-25 20:21:24
44,A_5,2023-09-25 20:00:24,2023-09-25 20:42:24
44,A_3,2023-09-25 20:15:24,2023-09-25 21:06:24
44,A_8,2023-09-25 20:30:24,2023-09-25 20:55:24
44,A_4,2023-09-25 20:45:24,2023-09-25 21:44:24
44,A_10,2023-09-25 21:00:24,2023-09-25 21:17:24
44,A_7,2023-09-25 21:15:24,2023-09-25 22:05:24
44,A_4,2023-09-25 21:30:24,2023-09-25 21:58:24
44,A_9,2023-09-25 21:45:24,2023-09-25 22:34:24
44,A_7,2023-09-25 22:00:24,2023-09-25 22:28:24
44,A_10,2023-09-25 22:15:24,2023-09-25 23:14:24
44,A_4,2023-09-25 22:30:24,2023-09-25 22:52:24
44,A_1,2023-09-25 22:45:24,2023-09-25 23:34:24
44,A_6,2023-09-25 23:00:24,2023-09-25 23:37:24
52,A_9,2023-09-26 07:29:58,2023-09-26 08:00:58
52,A_3,2023-09-26 07:44:58,2023-09-26 08:43:58
52,A_2,2023-09-26 07:59:58,2023-09-26 08:28:58
52,A_8,2023-09-26 08:14:58,2023-09-26 08:56:58
52,A_4,2023-09-26 08:29:58,2023-09-26 08:47:58
52,A_3,2023-09-26 08:44:58,2023-09-26 09:06:58
52,A_1,2023-09-26 08:59:58,2023-09-26 09:43:58
52,A_9,2023-09-26 09:14:58,2023-09-26 09:59:58
52,A_3,2023-09-26 09:29:58,2023-09-26 10:06:58
52,A_9,2023-09-26 09:44:58,2023-09-26 10:09:58
52,A_9,2023-09-26 09:59:58,2023-09-26 10:11:58
52,A_8,2023-09-26 10:14:58,2023-09-26 10:29:58
20,A_2,2023-09-30 22:25:39,2023-09-30 23:10:39
20,A_8,2023-09-30 22:40:39,2023-09-30 23:28:39
20,A_9,2023-09-30 22:55:39,2023-09-30 23:53:39
20,A_1,2023-09-30 23:10:39,2023-09-30 23:25:39
20,A_6,2023-09-30 23:25:39,2023-10-01 00:22:39
20,A_7,2023-09-30 23:40:39,2023-10-01 00:03:39
10,A_3,2023-10-02 00:15:50,2023-10-02 01:08:50
10,A_10,2023-10-02 00:30:50,2023-10-02 01:10:50
10,A_6,2023-10-02 00:45:50,2023-10-02 01:39:50
10,A_5,2023-10-02 01:00:50,2023-10-02 01:17:50
10,A_7,2023-10-02 01:15:50,2023-10-02 01:32:50
10,A_6,2023-10-02 01:30:50,2023-10-02 01:58:50
10,A_5,2023-10-02 01:45:50,2023-10-02 02:39:50
10,A_2,2023-10-02 02:00:50,2023-10-02 02:33:50
10,A_2,2023-10-02 02:15:50,2023-10-02 03:14:50
10,A_6,2023-10-02 02:30:50,2023-10-02 03:04:50
10,A_3,2023-10-02 02:45:50,2023-10-02 03:32:50
10,A_8,2023-10-02 03:00:50,2023-10-02 03:18:50
10,A_7,2023-10-02 03:15:50,2023-10-02 03:43:50
10,A_8,2023-10-02 03:30:50,2023-10-02 04:16:50
10,A_3,2023-10-02 03:45:50,2023-10-02 04:21:50
10,A_2,2023-10-02 04:00:50,2023-10-02 04:14:50
10,A_2,2023-10-02 04:15:50,2023-10-02 04:36:50
38,A_10,2023-10-03 09:57:53,2023-10-03 10:25:53
38,A_1,2023-10-03 10:12:53,2023-10-03 10:28:53
38,A_9,2023-10-03 10:27:53,2023-10-03 11:08:53
38,A_3,2023-10-03 10:42:53,2023-10-03 11:06:53
38,A_1,2023-10-03 10:57:53,2023-10-03 11:12:53
38,A_8,2023-10-03 11:12:53,2023-10-03 11:29:53
38,A_9,2023-10-03 11:27:53,2023-10-03 11:50:53
38,A_2,2023-10-03 11:42:53,2023-10-03 12:39:53
38,A_3,2023-10-03 11:57:53,2023-10-03 12:09:53
38,A_3,2023-10-03 12:12:53,2023-10-03 12:37:53
38,A_2,2023-10-03 12:27:53,2023-10-03 12:43:53
38,A_3,2023-10-03 12:42:53,2023-10-03 13:06:53
38,A_10,2023-10-03 12:57:53,2023-10-03 13:22:53
38,A_3,2023-10-03 13:12:53,2023-10-03 14:05:53
122,A_5,2023-10-06 08:34:11,2023-10-06 08:57:11
122,A_2,2023-10-06 08:49:11,2023-10-06 09:35:11
122,A_6,2023-10-06 09:04:11,2023-10-06 09:58:11
122,A_1,2023-10-06 09:19:11,2023-10-06 09:53:11
122,A_3,2023-10-06 09:34:11,2023-10-06 10:23:11
122,A_3,2023-10-06 09:49:11,2023-10-06 10:09:11
122,A_1,2023-10-06 10:04:11,2023-10-06 11:03:11
122,A_4,2023-10-06 10:19:11,2023-10-06 10:49:11
122,A_3,2023-10-06 10:34:11,2023-10-06 11:33:11
122,A_10,2023-10-06 10:49:11,2023-10-06 11:13:11
122,A_7,2023-10-06 11:04:11,2023-10-06 11:53:11
122,A_5,2023-10-06 11:19:11,2023-10-06 11:51:11
58,A_4,2023-10-07 22:17:08,2023-10-07 22:33:08
58,A_8,2023-10-07 22:32:08,2023-10-07 23:27:08
58,A_5,2023-10-07 22:47:08,2023-10-07 23:44:08
58,A_7,2023-10-07 23:02:08,2023-10-07 23:14:08
58,A_9,2023-10-07 23:17:08,2023-10-07 23:46:08
58,A_6,2023-10-07 23:32:08,2023-10-08 00:02:08
58,A_5,2023-10-07 23:47:08,2023-10-08 00:45:08
58,A_8,2023-10-08 00:02:08,2023-10-08 00:41:08
58,A_7,2023-10-08 00:17:08,2023-10-08 00:42:08
58,A_8,2023-10-08 00:32:08,2023-10-08 01:16:08
58,A_9,2023-10-08 00:47:08,2023-10-08 01:42:08
58,A_6,2023-10-08 01:02:08,2023-10-08 01:13:08
48,A_3,2023-10-09 16:19:05,2023-10-09 16:34:05
48,A_4,2023-10-09 16:34:05,2023-10-09 16:59:05
48,A_7,2023-10-09 16:49:05,2023-10-09 17:01:05
48,A_3,2023-10-09 17:04:05,2023-10-09 17:39:05
1,A_9,2023-10-09 17:10:50,2023-10-09 17:45:50
48,A_1,2023-10-09 17:19:05,2023-10-09 18:18:05
1,A_6,2023-10-09 17:25:50,2023-10-09 17:51:50
48,A_7,2023-10-09 17:34:05,2023-10-09 17:49:05
1,A_5,2023-10-09 17:40:50,2023-10-09 18:09:50
48,A_4,2023-10-09 17:49:05,2023-10-09 18:19:05
1,A_8,2023-10-09 17:55:50,2023-10-09 18:24:50
48,A_6,2023-10-09 18:04:05,2023-10-09 18:36:05
1,A_1,2023-10-09 18:10:50,2023-10-09 18:35:50
1,A_7,2023-10-09 18:25:50,2023-10-09 19:00:50
1,A_8,2023-10-09 18:40:50,2023-10-09 19:10:50
1,A_6,2023-10-09 18:55:50,2023-10-09 19:16:50
1,A_10,2023-10-09 19:10:50,2023-10-09 19:43:50
1,A_6,2023-10-09 19:25:50,2023-10-09 20:25:50
1,A_4,2023-10-09 19:40:50,2023-10-09 19:53:50
1,A_3,2023-10-09 19:55:50,2023-10-09 20:31:50
1,A_3,2023-10-09 20:10:50,2023-10-09 21:06:50
1,A_7,2023-10-09 20:25:50,2023-10-09 21:03:50
1,A_7,2023-10-09 20:40:50,2023-10-09 21:30:50
1,A_2,2023-10-09 20:55:50,2023-10-09 21:21:50
1,A_8,2023-10-09 21:10:50,2023-10-09 21:51:50
1,A_1,2023-10-09 21:25:50,2023-10-09 22:06:50
17,A_7,2023-10-10 20:57:56,2023-10-10 21:31:56
17,A_10,2023-10-10 21:12:56,2023-10-10 21:44:56
17,A_1,2023-10-10 21:27:56,2023-10-10 21:50:56
17,A_5,2023-10-10 21:42:56,2023-10-10 22:01:56
17,A_6,2023-10-10 21:57:56,2023-10-10 22:10:56
17,A_8,2023-10-10 22:12:56,2023-10-10 22:28:56
17,A_3,2023-10-10 22:27:56,2023-10-10 22:49:56
17,A_2,2023-10-10 22:42:56,2023-10-10 23:20:56
176,A_4,2023-10-10 22:51:49,2023-10-10 23:26:49
17,A_8,2023-10-10 22:57:56,2023-10-10 23:23:56
176,A_1,2023-10-10 23:06:49,2023-10-10 23:54:49
17,A_4,2023-10-10 23:12:56,2023-10-10 23:51:56
176,A_2,2023-10-10 23:21:49,2023-10-10 23:54:49
17,A_9,2023-10-10 23:27:56,2023-10-10 23:43:56
176,A_1,2023-10-10 23:36:49,2023-10-10 23:52:49
17,A_3,2023-10-10 23:42:56,2023-10-11 00:05:56
176,A_4,2023-10-10 23:51:49,2023-10-11 00:50:49
17,A_7,2023-10-10 23:57:56,2023-10-11 00:50:56
176,A_2,2023-10-11 00:06:49,2023-10-11 01:04:49
17,A_3,2023-10-11 00:12:56,2023-10-11 00:24:56
17,A_7,2023-10-11 00:27:56,2023-10-11 01:03:56
185,A_2,2023-10-12 21:27:30,2023-10-12 22:17:30
185,A_10,2023-10-12 21:42:30,2023-10-12 22:08:30
185,A_3,2023-10-12 21:57:30,2023-10-12 22:22:30
185,A_7,2023-10-12 22:12:30,2023-10-12 22:42:30
185,A_5,2023-10-12 22:27:30,2023-10-12 23:09:30
185,A_9,2023-10-12 22:42:30,2023-10-12 23:25:30
185,A_4,2023-10-12 22:57:30,2023-10-12 23:11:30
185,A_6,2023-10-12 23:12:30,2023-10-12 23:56:30
185,A_9,2023-10-12 23:27:30,2023-10-13 00:04:30
185,A_10,2023-10-12 23:42:30,2023-10-13 00:22:30
185,A_1,2023-10-12 23:57:30,2023-10-13 00:32:30
185,A_8,2023-10-13 00:12:30,2023-10-13 00:25:30
198,A_6,2023-10-15 16:42:30,2023-10-15 17:36:30
198,A_6,2023-10-15 16:57:30,2023-10-15 17:14:30
198,A_6,2023-10-15 17:12:30,2023-10-15 18:01:30
198,A_9,2023-10-15 17:27:30,2023-10-15 18:12:30
198,A_4,2023-10-15 17:42:30,2023-10-15 18:10:30
198,A_2,2023-10-15 17:57:30,2023-10-15 18:50:30
198,A_2,2023-10-15 18:12:30,2023-10-15 18:31:30
198,A_6,2023-10-15 18:27:30,2023-10-15 19:02:30
198,A_1,2023-10-15 18:42:30,2023-10-15 19:39:30
198,A_8,2023-10-15 18:57:30,2023-10-15 19:57:30
198,A_6,2023-10-15 19:12:30,2023-10-15 20:07:30
198,A_1,2023-10-15 19:27:30,2023-10-15 20:03:30
198,A_6,2023-10-15 19:42:30,2023-10-15 20:11:30
198,A_10,2023-10-15 19:57:30,2023-10-15 20:45:30
198,A_2,2023-10-15 20:12:30,2023-10-15 21:07:30
198,A_9,2023-10-15 20:27:30,2023-10-15 20:42:30
198,A_1,2023-10-15 20:42:30,2023-10-15 21:37:30
198,A_4,2023-10-15 20:57:30,2023-10-15 21:55:30
198,A_4,2023-10-15 21:12:30,2023-10-15 21:58:30
179,A_1,2023-10-16 15:34:26,2023-10-16 16:26:26
179,A_3,2023-10-16 15:49:26,2023-10-16 16:24:26
179,A_1,2023-10-16 16:04:26,2023-10-16 16:35:26
179,A_1,2023-10-16 16:19:26,2023-10-16 17:03:26
179,A_9,2023-10-16 16:34:26,2023-10-16 16:57:26
179,A_9,2023-10-16 16:49:26,2023-10-16 17:39:26
179,A_8,2023-10-16 17:04:26,2023-10-16 18:00:26
179,A_8,2023-10-16 17:19:26,2023-10-16 18:01:26
147,A_6,2023-10-16 19:31:51,2023-10-16 20:27:51
147,A_5,2023-10-16 19:46:51,2023-10-16 20:45:51
147,A_5,2023-10-16 20:01:51,2023-10-16 20:23:51
147,A_9,2023-10-16 20:16:51,2023-10-16 20:45:51
147,A_4,2023-10-16 20:31:51,2023-10-16 21:24:51
147,A_9,2023-10-16 20:46:51,2023-10-16 21:11:51
147,A_5,2023-10-16 21:01:51,2023-10-16 21:20:51
104,A_9,2023-10-17 10:17:25,2023-10-17 10:55:25
104,A_10,2023-10-17 10:32:25,2023-10-17 10:59:25
104,A_4,2023-10-17 10:47:25,2023-10-17 11:20:25
104,A_9,2023-10-17 11:02:25,2023-10-17 11:51:25
104,A_8,2023-10-17 11:17:25,2023-10-17 11:34:25
104,A_3,2023-10-17 11:32:25,2023-10-17 12:23:25
104,A_3,2023-10-17 11:47:25,2023-10-17 11:59:25
104,A_10,2023-10-17 12:02:25,2023-10-17 12:30:25
104,A_9,2023-10-17 12:17:25,2023-10-17 13:01:25
104,A_5,2023-10-17 12:32:25,2023-10-17 13:05:25
104,A_9,2023-10-17 12:47:25,2023-10-17 13:01:25
104,A_8,2023-10-17 13:02:25,2023-10-17 13:52:25
104,A_6,2023-10-17 13:17:25,2023-10-17 14:02:25
104,A_1,2023-10-17 13:32:25,2023-10-17 13:45:25
104,A_10,2023-10-17 13:47:25,2023-10-17 14:46:25
104,A_2,2023-10-17 14:02:25,2023-10-17 14:20:25
90,A_1,2023-10-17 19:41:25,2023-10-17 20:41:25
90,A_5,2023-10-17 19:56:25,2023-10-17 20:41:25
90,A_4,2023-10-17 20:11:25,2023-10-17 20:50:25
90,A_2,2023-10-17 20:26:25,2023-10-17 21:08:25
90,A_4,2023-10-17 20:41:25,2023-10-17 21:15:25
90,A_7,2023-10-17 20:56:25,2023-10-17 21:44:25
90,A_5,2023-10-17 21:11:25,2023-10-17 21:46:25
31,A_1,2023-10-19 00:37:01,2023-10-19 00:51:01
31,A_10,2023-10-19 00:52:01,2023-10-19 01:23:01
31,A_3,2023-10-19 01:07:01,2023-10-19 01:18:01
31,A_6,2023-10-19 01:22:01,2023-10-19 01:54:01
31,A_7,2023-10-19 01:37:01,2023-10-19 01:57:01
31,A_2,2023-10-19 01:52:01,2023-10-19 02:45:01
31,A_8,2023-10-19 02:07:01,2023-10-19 02:35:01
31,A_5,2023-10-19 02:22:01,2023-10-19 03:21:01
98,A_4,2023-10-19 03:10:02,2023-10-19 03:29:02
98,A_2,2023-10-19 03:25:02,2023-10-19 04:20:02
98,A_6,2023-10-19 03:40:02,2023-10-19 03:53:02
98,A_6,2023-10-19 03:55:02,2023-10-19 04:29:02
98,A_4,2023-10-19 04:10:02,2023-10-19 04:57:02
98,A_8,2023-10-19 04:25:02,2023-10-19 05:08:02
98,A_4,2023-10-19 04:40:02,2023-10-19 05:11:02
98,A_9,2023-10-19 04:55:02,2023-10-19 05:55:02
98,A_5,2023-10-19 05:10:02,2023-10-19 06:03:02
98,A_10,2023-10-19 05:25:02,2023-10-19 06:07:02
98,A_5,2023-10-19 05:40:02,2023-10-19 06:04:02
98,A_7,2023-10-19 05:55:02,2023-10-19 06:14:02
98,A_9,2023-10-19 06:10:02,2023-10-19 06:32:02
98,A_9,2023-10-19 06:25:02,2023-10-19 06:41:02
98,A_3,2023-10-19 06:40:02,2023-10-19 06:52:02
98,A_2,2023-10-19 06:55:02,2023-10-19 07:09:02
98,A_6,2023-10-19 07:10:02,2023-10-19 07:57:02
98,A_6,2023-10-19 07:25:02,2023-10-19 08:15:02
98,A_5,2023-10-19 07:40:02,2023-10-19 07:53:02
56,A_9,2023-10-20 16:22:39,2023-10-20 16:40:39
56,A_7,2023-10-20 16:37:39,2023-10-20 16:52:39
56,A_6,2023-10-20 16:52:39,2023-10-20 17:02:39
56,A_10,2023-10-20 17:07:39,2023-10-20 17:53:39
56,A_5,2023-10-20 17:22:39,2023-10-20 17:47:39
56,A_8,2023-10-20 17:37:39,2023-10-20 18:14:39
56,A_4,2023-10-20 17:52:39,2023-10-20 18:41:39
56,A_1,2023-10-20 18:07:39,2023-10-20 18:41:39
56,A_7,2023-10-20 18:22:39,2023-10-20 19:12:39
56,A_4,2023-10-20 18:37:39,2023-10-20 18:47:39
56,A_1,2023-10-20 18:52:39,2023-10-20 19:47:39
56,A_4,2023-10-20 19:07:39,2023-10-20 20:02:39
56,A_7,2023-10-20 19:22:39,2023-10-20 19:43:39
56,A_8,2023-10-20 19:37:39,2023-10-20 20:25:39
56,A_1,2023-10-20 19:52:39,2023-10-20 20:37:39
56,A_7,2023-10-20 20:07:39,2023-10-20 20:52:39
56,A_2,2023-10-20 20:22:39,2023-10-20 20:51:39
56,A_7,2023-10-20 20:37:39,2023-10-20 21:26:39
56,A_10,2023-10-20 20:52:39,2023-10-20 21:52:39
56,A_4,2023-10-20 21:07:39,2023-10-20 21:29:39
74,A_2,2023-10-20 21:46:45,2023-10-20 22:07:45
74,A_6,2023-10-20 22:01:45,2023-10-20 22:25:45
74,A_7,2023-10-20 22:16:45,2023-10-20 22:32:45
74,A_8,2023-10-20 22:31:45,2023-10-20 23:22:45
74,A_10,2023-10-20 22:46:45,2023-10-20 23:25:45
74,A_6,2023-10-20 23:01:45,2023-10-20 23:53:45
74,A_10,2023-10-20 23:16:45,2023-10-21 00:10:45
74,A_7,2023-10-20 23:31:45,2023-10-20 23:46:45
74,A_1,2023-10-20 23:46:45,2023-10-21 00:38:45
74,A_10,2023-10-21 00:01:45,2023-10-21 00:32:45
74,A_10,2023-10-21 00:16:45,2023-10-21 00:42:45
74,A_2,2023-10-21 00:31:45,2023-10-21 00:48:45
74,A_6,2023-10-21 00:46:45,2023-10-21 01:34:45
76,A_2,2023-10-25 13:12:09,2023-10-25 13:55:09
76,A_7,2023-10-25 13:27:09,2023-10-25 14:07:09
76,A_5,2023-10-25 13:42:09,2023-10-25 14:32:09
76,A_2,2023-10-25 13:57:09,2023-10-25 14:51:09
76,A_4,2023-10-25 14:12:09,2023-10-25 14:48:09
76,A_10,2023-10-25 14:27:09,2023-10-25 15:09:09
76,A_9,2023-10-25 14:42:09,2023-10-25 15:24:09
76,A_3,2023-10-25 14:57:09,2023-10-25 15:24:09
126,A_1,2023-10-28 12:31:11,2023-10-28 12:59:11
126,A_1,2023-10-28 12:46:11,2023-10-28 13:21:11
126,A_9,2023-10-28 13:01:11,2023-10-28 13:39:11
126,A_4,2023-10-28 13:16:11,2023-10-28 13:31:11
126,A_10,2023-10-28 13:31:11,2023-10-28 13:49:11
126,A_2,2023-10-28 13:46:11,2023-10-28 13:59:11
126,A_5,2023-10-28 14:01:11,2023-10-28 14:20:11
126,A_7,2023-10-28 14:16:11,2023-10-28 14:38:11
126,A_9,2023-10-28 14:31:11,2023-10-28 14:49:11
126,A_3,2023-10-28 14:46:11,2023-10-28 15:04:11
126,A_10,2023-10-28 15:01:11,2023-10-28 15:57:11
126,A_2,2023-10-28 15:16:11,2023-10-28 16:04:11
126,A_8,2023-10-28 15:31:11,2023-10-28 16:01:11
126,A_7,2023-10-28 15:46:11,2023-10-28 16:42:11
126,A_6,2023-10-28 16:01:11,2023-10-28 16:41:11
126,A_1,2023-10-28 16:16:11,2023-10-28 17:02:11
126,A_4,2023-10-28 16:31:11,2023-10-28 17:10:11
126,A_10,2023-10-28 16:46:11,2023-10-28 17:14:11
126,A_5,2023-10-28 17:01:11,2023-10-28 17:23:11
126,A_4,2023-10-28 17:16:11,2023-10-28 17:29:11
42,A_2,2023-10-30 23:17:00,2023-10-30 23:56:00
42,A_10,2023-10-30 23:32:00,2023-10-31 00:31:00
42,A_3,2023-10-30 23:47:00,2023-10-31 00:15:00
42,A_6,2023-10-31 00:02:00,2023-10-31 00:38:00
42,A_7,2023-10-31 00:17:00,2023-10-31 00:59:00
163,A_9,2023-10-31 05:42:41,2023-10-31 06:01:41
163,A_9,2023-10-31 05:57:41,2023-10-31 06:25:41
163,A_10,2023-10-31 06:12:41,2023-10-31 06:30:41
163,A_2,2023-10-31 06:27:41,2023-10-31 06:46:41
163,A_9,2023-10-31 06:42:41,2023-10-31 07:26:41
163,A_1,2023-10-31 06:57:41,2023-10-31 07:14:41
163,A_5,2023-10-31 07:12:41,2023-10-31 07:30:41
163,A_3,2023-10-31 07:27:41,2023-10-31 08:07:41
18,A_7,2023-10-31 11:36:49,2023-10-31 12:25:49
18,A_5,2023-10-31 11:51:49,2023-10-31 12:02:49
18,A_6,2023-10-31 12:06:49,2023-10-31 13:04:49
18,A_10,2023-10-31 12:21:49,2023-10-31 12:32:49
18,A_4,2023-10-31 12:36:49,2023-10-31 13:23:49
18,A_10,2023-10-31 12:51:49,2023-10-31 13:04:49
18,A_9,2023-10-31 13:06:49,2023-10-31 13:18:49
18,A_3,2023-10-31 13:21:49,2023-10-31 13:43:49
18,A_4,2023-10-31 13:36:49,2023-10-31 14:13:49
18,A_10,2023-10-31 13:51:49,2023-10-31 14:45:49
18,A_6,2023-10-31 14:06:49,2023-10-31 14:51:49
18,A_7,2023-10-31 14:21:49,2023-10-31 14:35:49
18,A_2,2023-10-31 14:36:49,2023-10-31 15:24:49
18,A_1,2023-10-31 14:51:49,2023-10-31 15:26:49
18,A_6,2023-10-31 15:06:49,2023-10-31 15:32:49
194,A_5,2023-11-02 10:52:04,2023-11-02 11:44:04
194,A_1,2023-11-02 11:07:04,2023-11-02 11:38:04
194,A_3,2023-11-02 11:22:04,2023-11-02 12:13:04
194,A_5,2023-11-02 11:37:04,2023-11-02 12:28:04
194,A_7,2023-11-02 11:52:04,2023-11-02 12:28:04
194,A_8,2023-11-02 12:07:04,2023-11-02 12:53:04
194,A_10,2023-11-02 12:22:04,2023-11-02 12:58:04
194,A_1,2023-11-02 12:37:04,2023-11-02 13:04:04
194,A_9,2023-11-02 12:52:04,2023-11-02 13:07:04
194,A_8,2023-11-02 13:07:04,2023-11-02 13:24:04
194,A_8,2023-11-02 13:22:04,2023-11-02 13:46:04
194,A_1,2023-11-02 13:37:04,2023-11-02 14:21:04
194,A_4,2023-11-02 13:52:04,2023-11-02 14:14:04
159,A_9,2023-11-04 12:11:57,2023-11-04 12:40:57
159,A_3,2023-11-04 12:26:57,2023-11-04 12:36:57
159,A_3,2023-11-04 12:41:57,2023-11-04 13:24:57
159,A_8,2023-11-04 12:56:57,2023-11-04 13:36:57
159,A_10,2023-11-04 13:11:57,2023-11-04 14:06:57
159,A_9,2023-11-04 13:26:57,2023-11-04 14:03:57
159,A_9,2023-11-04 13:41:57,2023-11-04 14:00:57
159,A_9,2023-11-04 13:56:57,2023-11-04 14:45:57
159,A_10,2023-11-04 14:11:57,2023-11-04 14:24:57
159,A_3,2023-11-04 14:26:57,2023-11-04 14:45:57
159,A_9,2023-11-04 14:41:57,2023-11-04 15:11:57
159,A_5,2023-11-04 14:56:57,2023-11-04 15:21:57
159,A_7,2023-11-04 15:11:57,2023-11-04 15:38:57
159,A_7,2023-11-04 15:26:57,2023-11-04 15:43:57
159,A_3,2023-11-04 15:41:57,2023-11-04 16:30:57
159,A_7,2023-11-04 15:56:57,2023-11-04 16:35:57
159,A_4,2023-11-04 16:11:57,2023-11-04 16:31:57
159,A_10,2023-11-04 16:26:57,2023-11-04 17:26:57
83,A_8,2023-11-04 16:48:20,2023-11-04 17:36:20
83,A_10,2023-11-04 17:03:20,2023-11-04 17:51:20
83,A_6,2023-11-04 17:18:20,2023-11-04 17:33:20
83,A_4,2023-11-04 17:33:20,2023-11-04 17:57:20
83,A_3,2023-11-04 17:48:20,2023-11-04 18:35:20
83,A_2,2023-11-04 18:03:20,2023-11-04 18:34:20
83,A_10,2023-11-04 18:18:20,2023-11-04 19:12:20
83,A_8,2023-11-04 18:33:20,2023-11-04 19:05:20
83,A_3,2023-11-04 18:48:20,2023-11-04 19:25:20
83,A_5,2023-11-04 19:03:20,2023-11-04 19:43:20
83,A_1,2023-11-04 19:18:20,2023-11-04 19:42:20
83,A_9,2023-11-04 19:33:20,2023-11-04 19:56:20
83,A_1,2023-11-04 19:48:20,2023-11-04 20:39:20
83,A_9,2023-11-04 20:03:20,2023-11-04 20:31:20
83,A_9,2023-11-04 20:18:20,2023-11-04 20:49:20
83,A_1,2023-11-04 20:33:20,2023-11-04 21:01:20
166,A_6,2023-11-09 02:10:32,2023-11-09 02:58:32
166,A_10,2023-11-09 02:25:32,2023-11-09 02:50:32
166,A_4,2023-11-09 02:40:32,2023-11-09 02:52:32
166,A_8,2023-11-09 02:55:32,2023-11-09 03:14:32
166,A_5,2023-11-09 03:10:32,2023-11-09 03:48:32
166,A_4,2023-11-09 03:25:32,2023-11-09 03:54:32
166,A_4,2023-11-09 03:40:32,2023-11-09 04:26:32
166,A_9,2023-11-09 03:55:32,2023-11-09 04:38:32
166,A_9,2023-11-09 04:10:32,2023-11-09 05:08:32
166,A_9,2023-11-09 04:25:32,2023-11-09 04:48:32
166,A_9,2023-11-09 04:40:32,2023-11-09 05:16:32
166,A_7,2023-11-09 04:55:32,2023-11-09 05:36:32
166,A_10,2023-11-09 05:10:32,2023-11-09 05:56:32
166,A_3,2023-11-09 05:25:32,2023-11-09 06:16:32
166,A_6,2023-11-09 05:40:32,2023-11-09 06:11:32
166,A_8,2023-11-09 05:55:32,2023-11-09 06:42:32
77,A_4,2023-11-13 10:13:58,2023-11-13 10:39:58
77,A_7,2023-11-13 10:28:58,2023-11-13 11:01:58
129,A_1,2023-11-13 10:32:36,2023-11-13 11:25:36
77,A_1,2023-11-13 10:43:58,2023-11-13 10:57:58
129,A_3,2023-11-13 10:47:36,2023-11-13 11:34:36
77,A_7,2023-11-13 10:58:58,2023-11-13 11:19:58
129,A_5,2023-11-13 11:02:36,2023-11-13 11:54:36
77,A_2,2023-11-13 11:13:58,2023-11-13 11:48:58
129,A_3,2023-11-13 11:17:36,2023-11-13 12:01:36
77,A_7,2023-11-13 11:28:58,2023-11-13 12:17:58
129,A_3,2023-11-13 11:32:36,2023-11-13 12:08:36
77,A_9,2023-11-13 11:43:58,2023-11-13 12:04:58
129,A_5,2023-11-13 11:47:36,2023-11-13 12:44:36
77,A_9,2023-11-13 11:58:58,2023-11-13 12:25:58
129,A_1,2023-11-13 12:02:36,2023-11-13 13:00:36
77,A_8,2023-11-13 12:13:58,2023-11-13 12:25:58
77,A_5,2023-11-13 12:28:58,2023-11-13 13:25:58
77,A_5,2023-11-13 12:43:58,2023-11-13 13:26:58
